A,Y,W,Z,A2,W2,X_age,X_educ,X_fsize,X_marr
50742.0,75149.0,0,1,1,1,50,8,2,1
93357.0,6330.0,0,1,1,1,29,18,1,0
19164.0,899.0,0,1,0,1,51,12,2,1
43224.0,-853.0,0,1,1,1,49,12,4,1
22812.0,-5000.0,0,1,0,0,34,16,1,0
14400.0,-170.0,0,1,1,0,27,12,1,0
19107.0,26333.0,1,1,0,0,52,18,2,1
70590.0,8600.0,0,1,1,1,34,12,2,1
37245.0,22610.0,0,1,1,1,41,16,1,0
24018.0,1050.0,0,1,0,1,45,14,3,1
36210.0,20800.0,0,1,1,1,50,13,2,1
37635.0,5850.0,0,1,1,1,50,12,2,1
25950.0,16571.0,1,1,1,1,51,16,4,0
38262.0,3990.0,0,1,0,1,53,12,2,1
36540.0,-3135.0,0,1,0,0,30,14,2,1
15813.0,272.0,0,1,1,0,38,12,2,0
81000.0,43900.0,1,1,1,1,31,17,3,1
22500.0,0.0,0,1,0,1,51,9,1,0
18756.0,849.0,0,1,1,1,54,12,3,0
56220.0,22635.0,0,1,1,1,41,17,2,1
34875.0,36274.0,1,1,0,1,59,18,1,0
44493.0,-38523.0,0,1,0,0,40,16,3,1
33048.0,-1100.0,0,1,1,0,38,15,2,0
50433.0,14126.0,0,1,1,1,29,14,2,1
40830.0,13400.0,1,1,1,1,46,14,4,1
73665.0,6500.0,0,1,1,0,37,16,2,1
100356.0,-14180.0,0,1,0,0,36,18,1,0
60300.0,96600.0,0,1,1,1,47,12,4,1
90390.0,155312.0,1,1,1,1,60,14,2,1
12960.0,-2800.0,0,1,0,0,34,12,4,0
9900.0,5500.0,0,1,1,0,60,9,1,0
58680.0,5860.0,0,1,1,1,62,13,2,1
19638.0,8500.0,0,1,1,0,52,10,1,0
76806.0,80049.0,0,1,1,1,52,13,2,1
52425.0,10817.0,0,1,1,1,43,13,4,1
13680.0,40000.0,0,1,0,0,32,13,1,0
24150.0,5500.0,0,1,0,1,38,14,5,0
36060.0,34750.0,1,1,1,1,39,16,1,0
22287.0,-3400.0,0,1,1,1,54,8,2,1
20484.0,5260.0,0,1,0,1,50,12,3,1
68271.0,38000.0,1,1,1,1,40,17,4,1
39522.0,-3200.0,0,1,1,0,35,16,2,1
97887.0,60196.0,1,1,1,1,44,16,4,1
20460.0,8099.0,0,1,1,1,30,12,2,1
48468.0,44098.0,0,1,1,1,43,12,6,1
74457.0,-17631.0,0,1,1,1,38,12,5,1
52347.0,-3600.0,0,1,0,1,43,16,2,0
25920.0,0.0,0,1,0,0,37,14,5,1
32046.0,-751.0,0,1,1,1,43,12,4,1
51426.0,-4783.0,0,1,1,1,46,13,4,1
30804.0,38000.0,0,1,0,1,48,12,2,0
34584.0,65633.0,1,1,1,0,53,14,1,0
19560.0,6900.0,0,1,0,0,26,18,1,0
28872.0,2785.0,0,1,1,1,36,12,3,1
64878.0,27343.0,0,1,1,1,33,16,1,0
33174.0,3836.0,0,1,0,0,25,13,3,1
53757.0,72596.0,1,1,1,1,63,12,2,1
57768.0,46059.0,1,1,1,0,37,14,1,0
31242.0,52436.0,1,1,1,1,34,16,2,1
36003.0,500.0,0,1,0,1,46,9,2,1
30930.0,150640.0,0,1,1,1,52,18,5,1
21450.0,9999.0,0,1,0,1,54,12,3,0
33258.0,72.0,0,1,1,1,31,12,4,1
24156.0,599.0,0,1,0,0,29,16,1,0
17991.0,3350.0,1,1,1,1,44,12,3,1
49965.0,1900.0,0,1,1,0,37,13,5,1
52173.0,-3700.0,0,1,0,0,40,14,6,1
53430.0,200.0,0,1,0,1,52,18,2,0
66240.0,161000.0,1,1,1,1,62,16,2,1
37476.0,33637.0,1,1,0,0,37,16,4,1
32139.0,-1597.0,0,1,1,1,39,13,5,1
45528.0,7886.0,0,1,1,1,34,16,3,0
51213.0,79699.0,1,1,1,1,49,14,3,1
34149.0,69849.0,1,1,1,1,47,12,3,1
55200.0,66900.0,0,1,0,0,36,10,3,1
58293.0,-7128.0,0,1,1,0,41,16,4,1
69312.0,13369.0,1,1,0,0,49,15,5,1
52659.0,3400.0,0,1,0,1,33,13,4,1
11835.0,-451.0,0,1,0,1,51,12,3,0
39168.0,80600.0,0,1,1,1,36,12,4,1
53172.0,-20000.0,0,1,1,1,59,16,1,0
10455.0,-2580.0,0,1,1,0,28,15,2,0
18894.0,-2850.0,0,1,0,1,59,12,4,1
81711.0,249600.0,1,1,1,1,54,12,5,1
77100.0,8295.0,0,1,1,1,40,14,4,1
40224.0,-4187.0,0,1,1,0,34,14,3,0
47664.0,32500.0,0,1,1,1,37,14,3,1
40842.0,7714.0,1,1,0,1,43,12,4,1
28704.0,538.0,0,1,0,0,27,14,3,0
66876.0,181667.0,1,1,1,1,50,17,4,1
26856.0,2906.0,0,1,1,1,42,14,1,0
49950.0,2449.0,0,1,1,1,59,12,2,1
18669.0,50899.0,0,1,1,1,61,8,2,1
30300.0,16000.0,1,1,0,0,58,18,1,0
29712.0,4430.0,0,1,1,0,33,14,4,1
58716.0,4600.0,1,1,1,1,59,12,2,1
9894.0,19328.0,1,1,1,1,30,17,1,0
54492.0,25124.0,1,1,0,1,49,12,2,1
145854.0,51500.0,0,1,1,1,45,12,4,1
34488.0,61788.0,0,1,1,1,45,12,4,1
42048.0,-16000.0,0,1,1,1,40,16,4,1
68730.0,22500.0,0,1,1,1,31,16,3,1
35583.0,-1450.0,0,1,0,1,26,14,2,1
38772.0,4150.0,0,1,1,0,47,13,2,1
16467.0,5750.0,0,1,1,0,42,12,3,0
23064.0,1700.0,0,1,0,0,35,12,2,0
30600.0,2400.0,1,1,1,1,30,12,1,0
111972.0,4725.0,0,1,0,1,32,18,2,1
48000.0,13230.0,1,1,1,1,30,17,3,1
56700.0,94399.0,1,1,1,1,63,18,2,1
57192.0,78000.0,1,1,0,1,39,18,1,0
40725.0,-2460.0,0,1,1,1,36,17,4,1
50304.0,15200.0,0,1,0,1,62,18,2,1
45750.0,21500.0,0,1,1,1,33,17,1,0
31017.0,1209.0,1,1,0,1,31,16,5,1
51711.0,1009.0,0,1,1,1,30,16,2,1
75798.0,-950.0,0,1,0,0,48,16,4,1
61893.0,56000.0,1,1,0,1,49,17,3,0
33258.0,33000.0,0,1,1,1,34,15,1,0
81432.0,13704.0,0,1,1,1,37,14,4,1
80724.0,46200.0,1,1,0,1,33,16,1,0
48615.0,-2700.0,0,1,0,1,36,18,4,1
89376.0,-550.0,1,1,1,1,48,13,6,1
12600.0,28269.0,0,1,1,1,40,8,2,1
13692.0,5599.0,1,1,1,1,57,12,1,0
40092.0,23648.0,0,1,1,1,35,12,4,1
20388.0,500.0,0,1,0,0,38,12,4,1
58317.0,36500.0,1,1,0,1,46,18,3,1
47073.0,1350.0,1,1,1,1,42,14,4,1
41124.0,8774.0,0,1,0,1,44,12,3,1
48180.0,5000.0,0,1,1,0,42,12,2,0
48180.0,49250.0,1,1,1,1,35,13,2,1
35736.0,-4200.0,0,1,0,1,27,12,1,0
24087.0,18500.0,0,1,1,1,51,9,5,1
55851.0,7857.0,0,1,1,0,29,17,2,1
40905.0,2200.0,0,1,0,1,50,12,2,0
54060.0,14037.0,0,1,1,0,36,16,3,1
19866.0,1500.0,0,1,1,0,51,12,3,0
152490.0,388000.0,1,1,1,1,49,18,4,1
45390.0,122500.0,1,1,0,1,57,18,2,1
28470.0,-1800.0,0,1,0,1,35,13,6,1
58155.0,1720.0,0,1,0,1,30,14,6,1
51000.0,27360.0,0,1,1,1,42,12,5,1
67500.0,9199.0,0,1,0,1,40,16,5,1
57396.0,-1665.0,0,1,0,1,44,12,4,1
14415.0,132.0,0,1,1,0,26,13,1,0
61440.0,40400.0,0,1,1,1,39,14,3,0
136389.0,141223.0,1,1,1,1,60,1,2,1
23481.0,-11760.0,0,1,1,1,25,12,2,1
63291.0,54365.0,1,1,1,1,44,12,4,1
15300.0,14350.0,0,1,1,1,43,12,3,0
116940.0,18800.0,1,1,1,1,43,18,4,1
23661.0,-3452.0,0,1,0,1,41,12,4,1
32796.0,1300.0,0,1,1,1,44,15,2,0
30000.0,3200.0,0,1,1,1,33,17,1,0
26040.0,-23701.0,1,1,1,0,33,13,4,1
37512.0,52000.0,0,1,1,1,52,12,4,1
40425.0,2249.0,0,1,0,1,38,14,4,1
23565.0,20803.0,1,1,0,1,57,14,1,0
51051.0,-390.0,0,1,1,1,31,12,4,1
25311.0,2499.0,0,1,0,1,31,14,1,0
16440.0,250.0,0,1,0,0,56,12,1,0
68196.0,17000.0,1,1,0,0,53,16,1,0
64653.0,43949.0,1,1,1,1,47,16,4,1
46275.0,10849.0,0,1,1,1,44,12,2,1
52467.0,22000.0,1,1,0,1,29,15,3,1
56343.0,3874.0,0,1,0,1,56,12,3,0
20400.0,0.0,0,1,0,0,51,12,1,0
57828.0,46622.0,1,1,1,1,44,16,4,1
37347.0,-10050.0,0,1,0,0,48,13,2,1
12486.0,5000.0,0,1,1,0,33,12,1,1
54486.0,2999.0,0,1,0,1,53,12,2,1
55635.0,65750.0,1,1,0,1,57,14,2,1
41256.0,600.0,1,1,1,0,27,18,1,0
24210.0,5590.0,0,1,1,1,44,14,6,1
29046.0,21011.0,1,1,1,1,53,18,1,0
39291.0,91500.0,0,1,1,1,38,13,2,1
48882.0,53999.0,1,1,0,1,58,12,2,1
25500.0,1600.0,0,1,0,1,51,12,2,0
38292.0,-10030.0,0,1,1,1,37,13,4,1
51105.0,250.0,0,1,1,1,54,14,3,1
64092.0,-1295.0,0,1,1,0,39,14,5,1
67431.0,28900.0,1,1,1,1,54,13,4,1
55428.0,54902.0,1,1,1,1,49,14,3,1
13530.0,25885.0,1,1,1,1,49,12,2,0
28425.0,400.0,0,1,0,1,39,12,1,0
29400.0,24499.0,1,1,1,1,37,12,3,1
16704.0,-5380.0,0,1,1,1,34,6,6,1
31116.0,-6201.0,0,1,0,1,46,12,3,1
73116.0,41100.0,0,1,1,1,59,12,6,1
36201.0,1599.0,1,1,1,0,31,14,5,1
17196.0,-733.0,0,1,0,1,55,14,2,1
44778.0,67908.0,1,1,1,0,40,12,2,1
38880.0,7000.0,0,1,0,1,41,18,2,1
51294.0,52836.0,0,1,1,1,47,13,4,1
40335.0,-7000.0,1,1,0,1,46,12,7,1
35520.0,13800.0,0,1,0,1,36,18,1,0
8040.0,-8501.0,0,1,1,0,39,14,3,0
41196.0,30350.0,0,1,1,1,40,16,2,0
34536.0,8709.0,0,1,0,1,64,8,2,1
38496.0,-11.0,0,1,1,1,25,12,3,1
43593.0,6305.0,0,1,1,1,36,15,4,1
56676.0,-6239.0,0,1,0,1,56,12,2,1
43992.0,52025.0,1,1,1,1,41,14,3,1
57780.0,3700.0,0,1,1,1,33,15,4,1
14895.0,1400.0,0,1,0,0,27,17,1,0
54750.0,71000.0,1,1,0,1,43,18,1,0
35730.0,-4700.0,0,1,0,0,36,16,1,0
39846.0,-4985.0,0,1,0,1,48,12,5,1
74646.0,83800.0,1,1,1,1,42,12,4,1
63885.0,13485.0,0,1,1,1,37,12,4,1
35364.0,10074.0,0,1,1,0,36,18,2,1
77355.0,30900.0,1,1,1,1,33,18,4,1
54690.0,20700.0,0,1,0,0,29,13,2,1
24150.0,5911.0,0,1,1,1,30,16,4,1
112350.0,11900.0,0,1,1,1,27,16,2,1
48174.0,4636.0,0,1,0,0,33,18,1,0
49167.0,14200.0,0,1,0,1,64,12,2,1
49044.0,24278.0,1,1,1,1,43,12,6,1
78783.0,48446.0,0,1,1,1,44,18,4,1
19104.0,-1000.0,0,1,1,1,43,8,3,0
44661.0,10733.0,0,1,1,1,34,15,5,1
31200.0,-72800.0,0,1,0,0,28,16,2,1
63438.0,22538.0,1,1,1,1,48,13,4,1
36939.0,2400.0,0,1,1,1,42,16,1,0
71400.0,-10200.0,0,1,0,1,46,14,3,1
75120.0,137400.0,0,1,1,1,50,12,4,1
23100.0,-1500.0,0,1,0,1,29,12,3,1
31992.0,2000.0,0,1,1,0,25,12,1,0
64926.0,17172.0,1,1,1,1,33,16,2,1
23628.0,2800.0,0,1,0,0,32,12,3,0
86097.0,21100.0,0,1,1,1,41,12,2,1
72000.0,106300.0,0,1,1,1,44,16,8,1
63849.0,5899.0,0,1,1,1,44,15,5,1
80850.0,132425.0,1,1,1,1,45,13,5,1
35112.0,-14675.0,0,1,0,1,42,15,2,0
30360.0,-5280.0,0,1,0,0,32,14,3,0
98850.0,-12450.0,1,1,0,1,38,14,4,1
53649.0,3006.0,0,1,0,1,49,18,3,1
39168.0,33515.0,1,1,1,1,45,12,2,1
33030.0,21350.0,1,1,1,1,36,11,5,1
97935.0,54500.0,1,1,1,1,39,17,4,1
51540.0,16110.0,0,1,1,1,40,14,4,1
10059.0,-2000.0,0,1,0,0,25,14,3,0
50145.0,11290.0,0,1,1,1,39,16,6,1
36432.0,10161.0,1,1,0,0,27,16,1,0
42174.0,102300.0,0,1,1,0,45,8,4,1
42006.0,16925.0,0,1,1,1,34,13,4,1
36090.0,14875.0,1,1,1,0,37,16,1,0
34653.0,-456.0,0,1,0,1,53,12,1,1
47550.0,5470.0,0,1,1,0,28,16,2,1
28035.0,-4240.0,0,1,1,0,31,13,2,0
48312.0,-4635.0,0,1,0,1,41,12,4,1
51150.0,90295.0,1,1,1,1,46,15,4,1
30792.0,42390.0,0,1,1,1,27,17,1,0
90747.0,44250.0,1,1,1,1,44,14,3,1
74070.0,16025.0,1,1,1,1,29,18,1,0
59826.0,36299.0,1,1,1,1,44,17,4,1
30144.0,2500.0,0,1,1,1,51,12,2,0
87540.0,33399.0,1,1,1,1,32,16,3,1
57861.0,39800.0,0,1,1,1,42,14,3,1
31203.0,-200.0,0,1,0,1,54,11,5,1
58362.0,-7300.0,0,1,1,0,27,18,2,1
60033.0,97000.0,1,1,1,1,28,18,2,1
41784.0,47000.0,0,1,1,1,37,18,4,1
38070.0,16799.0,0,1,0,1,39,14,1,0
35496.0,-2700.0,0,1,1,0,52,12,4,1
23079.0,954.0,0,1,1,1,57,12,1,0
19293.0,-1673.0,0,1,0,1,43,12,5,1
38256.0,44762.0,1,1,0,1,47,16,2,1
119133.0,90200.0,1,1,1,1,41,18,2,1
26010.0,-2629.0,0,1,1,0,28,12,3,1
59904.0,5810.0,1,1,1,1,51,12,4,1
50547.0,-22652.0,0,1,1,0,41,16,4,1
40959.0,14256.0,1,1,1,0,55,12,3,1
36294.0,2732.0,1,1,1,0,45,16,3,0
44124.0,-13937.0,1,1,1,1,62,14,3,1
39288.0,6600.0,0,1,0,1,27,18,1,0
40590.0,21500.0,1,1,1,1,59,18,3,0
87030.0,23999.0,0,1,1,0,40,15,4,1
78417.0,27000.0,1,1,0,1,29,16,3,1
36876.0,34300.0,1,1,0,1,36,16,4,1
19833.0,-9250.0,0,1,1,0,39,14,1,0
43260.0,10200.0,1,1,1,1,38,14,4,1
70635.0,6600.0,0,1,1,1,42,13,4,1
79134.0,75200.0,1,1,1,1,42,16,3,1
47250.0,33000.0,1,1,1,1,35,12,4,1
24060.0,18500.0,1,1,1,0,43,16,1,0
37680.0,36800.0,0,1,1,1,40,10,5,1
47646.0,100700.0,1,1,1,1,54,13,3,1
32550.0,3700.0,0,1,0,1,39,16,3,0
41799.0,39750.0,0,1,0,1,54,12,2,1
50904.0,3499.0,0,1,0,1,48,12,3,1
34698.0,31536.0,0,1,1,0,34,12,2,0
72030.0,21998.0,1,1,0,1,43,18,2,1
58944.0,79999.0,1,1,1,1,48,16,3,1
55830.0,8973.0,1,1,1,1,29,18,4,1
31275.0,1700.0,0,1,1,1,60,12,2,1
44277.0,169800.0,1,1,1,0,53,17,1,0
49746.0,14249.0,1,1,1,1,48,14,1,0
49095.0,50355.0,1,1,1,1,40,18,5,1
16590.0,-2850.0,0,1,0,0,36,12,2,0
43158.0,8000.0,0,1,1,1,46,10,2,1
49566.0,85000.0,0,1,1,1,51,13,2,1
79311.0,6500.0,0,1,0,0,48,18,1,1
84927.0,8325.0,1,1,1,1,57,12,3,1
34404.0,-11530.0,0,1,0,1,43,12,4,1
31911.0,-4607.0,0,1,0,0,44,9,1,0
15891.0,59940.0,1,1,0,1,64,12,1,0
71376.0,4750.0,0,1,1,1,42,12,4,1
10455.0,-150.0,0,1,0,0,30,12,3,1
41814.0,14000.0,1,1,1,1,45,12,5,1
15882.0,15050.0,0,1,1,1,56,3,2,1
96945.0,34980.0,1,1,0,0,45,18,2,1
30933.0,43799.0,0,1,0,0,46,12,1,0
76704.0,11500.0,0,1,1,1,31,16,2,1
96816.0,2000.0,0,1,1,1,44,17,4,1
110646.0,61957.0,1,1,1,1,62,16,2,1
57519.0,-5450.0,0,1,0,1,26,12,3,1
19206.0,-375.0,0,1,1,0,26,12,4,1
51384.0,-48600.0,0,1,0,0,35,18,1,0
68172.0,1645.0,0,1,1,1,51,12,5,1
16596.0,-1175.0,0,1,0,1,30,12,7,1
63288.0,45600.0,0,1,1,1,45,16,5,1
58296.0,83100.0,1,1,1,1,48,12,4,1
69900.0,81750.0,0,1,1,1,64,14,2,1
45744.0,2800.0,0,1,0,1,44,12,5,1
40560.0,-1300.0,0,1,1,1,35,14,5,1
24624.0,17105.0,1,1,1,1,50,12,1,0
52893.0,18027.0,1,1,1,1,44,18,2,0
67800.0,136000.0,1,1,1,1,44,16,5,1
74529.0,17950.0,0,1,1,1,42,16,4,1
20439.0,700.0,0,1,0,0,48,14,1,0
28602.0,10853.0,0,1,0,0,45,13,2,0
120300.0,16000.0,0,1,1,1,31,18,2,1
61200.0,45942.0,0,1,1,1,52,12,2,1
59658.0,45155.0,0,1,1,0,32,12,2,1
73305.0,14200.0,1,1,0,1,56,18,1,0
31608.0,-695.0,0,1,0,0,39,12,1,0
31047.0,51000.0,0,1,1,0,45,12,4,1
24114.0,252999.0,1,1,1,1,60,15,1,0
64170.0,167000.0,0,1,1,1,44,12,4,1
47178.0,8999.0,0,1,0,1,29,16,2,1
23307.0,-2000.0,0,1,0,0,43,12,1,0
32727.0,949.0,0,1,0,0,42,12,2,0
31644.0,-23162.0,0,1,0,1,32,12,4,1
28359.0,571.0,0,1,1,0,31,13,3,1
78630.0,-3700.0,0,1,1,1,37,14,2,1
26100.0,19400.0,0,1,1,0,31,16,1,0
21120.0,-4200.0,0,1,0,0,44,12,3,0
41106.0,157973.0,1,1,1,1,62,12,2,1
40320.0,-16200.0,0,1,0,1,41,14,5,1
47658.0,-7575.0,1,1,1,1,36,18,3,1
35586.0,1000.0,0,1,0,1,31,12,3,1
67212.0,35000.0,0,1,0,1,56,18,2,0
39360.0,-2400.0,0,1,0,0,35,14,4,1
47628.0,38650.0,0,1,1,0,32,12,2,1
23634.0,2195.0,0,1,0,0,51,12,4,1
59580.0,86300.0,1,1,1,1,41,16,3,1
38316.0,-10800.0,0,1,0,1,42,15,3,0
74850.0,34280.0,0,1,1,0,37,12,3,1
27753.0,4350.0,0,1,1,1,30,14,1,0
27492.0,25949.0,0,1,1,1,56,12,1,0
35190.0,4000.0,0,1,0,1,40,16,4,1
15300.0,10000.0,0,1,1,0,43,11,1,0
51018.0,6599.0,1,1,0,1,53,14,3,1
42135.0,4700.0,1,1,0,1,38,12,5,1
94245.0,46045.0,1,1,1,1,36,16,4,1
43599.0,26918.0,0,1,1,1,38,12,4,1
43533.0,11987.0,0,1,1,0,29,15,2,1
71568.0,81312.0,1,1,1,1,59,12,2,1
17850.0,2780.0,0,1,1,0,27,12,6,1
41886.0,-5900.0,0,1,1,1,29,1,2,1
29526.0,122448.0,1,1,1,1,46,16,1,0
49200.0,-8500.0,0,1,1,1,27,18,1,0
14679.0,-1580.0,0,1,0,0,41,16,1,0
44250.0,18000.0,0,1,0,1,52,12,4,1
100455.0,139400.0,1,1,1,1,40,18,3,1
48177.0,14060.0,1,1,1,1,31,16,4,1
53295.0,6228.0,0,1,0,1,52,12,3,1
39774.0,9249.0,0,1,1,0,29,16,3,1
13065.0,20570.0,0,1,1,1,43,13,1,0
135024.0,-1851.0,0,1,0,1,45,12,4,1
39717.0,-800.0,0,1,0,0,45,16,3,0
20562.0,9500.0,1,1,1,1,36,12,1,0
39672.0,200.0,0,1,0,0,31,16,4,1
35640.0,47500.0,1,1,0,0,46,16,1,0
37893.0,43959.0,0,1,1,1,45,12,2,1
30000.0,0.0,0,1,0,0,43,14,1,1
107097.0,47922.0,0,1,0,1,54,16,2,1
103050.0,94000.0,0,1,1,1,42,12,4,1
73707.0,-10550.0,0,1,0,1,32,14,5,1
17928.0,-350.0,0,1,0,0,28,12,4,0
16092.0,-655.0,0,1,0,0,37,12,4,0
43068.0,33500.0,1,1,1,1,47,13,2,1
13005.0,1000.0,0,1,1,0,51,14,5,0
65346.0,54860.0,1,1,1,1,40,16,6,1
50619.0,12500.0,1,1,0,1,37,17,1,0
22983.0,4400.0,1,1,1,1,64,14,2,0
70179.0,105950.0,0,1,1,1,54,16,2,1
51315.0,6405.0,0,1,1,1,25,14,2,1
72540.0,135800.0,1,1,1,1,46,12,4,1
40308.0,-8600.0,1,1,0,1,36,17,5,1
26301.0,3872.0,0,1,1,0,54,14,2,1
25500.0,400.0,0,1,0,1,43,13,2,0
27354.0,-1800.0,0,1,1,1,43,12,3,0
47838.0,66900.0,0,1,0,1,39,18,3,0
22953.0,125179.0,1,1,1,1,45,12,1,0
59112.0,12414.0,0,1,1,1,36,12,5,1
24678.0,-1425.0,0,1,0,1,32,12,5,1
27693.0,-4331.0,0,1,1,1,38,16,1,0
16371.0,-1550.0,0,1,0,1,35,14,3,0
51993.0,86872.0,1,1,1,1,30,16,3,1
45900.0,800.0,0,1,1,1,54,15,2,1
47100.0,59800.0,0,1,1,1,61,12,2,0
48375.0,-1395.0,0,1,0,1,47,12,4,1
13845.0,-3000.0,0,1,1,1,48,12,2,0
24000.0,5200.0,0,1,1,0,37,14,3,1
22110.0,-8410.0,0,1,1,1,25,12,4,1
48900.0,28080.0,1,1,1,1,61,12,1,0
31005.0,0.0,0,1,0,0,27,12,1,0
98100.0,67100.0,1,1,1,1,29,16,3,1
96837.0,-7031.0,1,1,1,1,48,12,2,1
44790.0,107000.0,1,1,1,1,44,18,3,0
38145.0,1300.0,0,1,1,0,26,12,2,1
70200.0,-700.0,0,1,0,0,60,12,2,1
19206.0,21750.0,0,1,1,0,62,15,2,0
45702.0,45418.0,1,1,1,1,48,12,4,1
15486.0,772.0,0,1,0,0,30,14,3,0
62382.0,-4675.0,0,1,1,1,32,12,3,1
20826.0,10150.0,1,1,1,0,61,14,1,0
16374.0,400.0,0,1,0,0,40,12,2,0
143787.0,358200.0,1,1,1,1,48,18,2,1
89253.0,38700.0,0,1,0,1,42,12,5,1
50979.0,62600.0,1,1,0,1,39,12,4,1
35916.0,25599.0,0,1,1,0,37,18,1,0
58347.0,15300.0,1,1,1,1,46,12,4,1
70878.0,162100.0,1,1,0,1,36,13,4,1
28050.0,-2981.0,0,1,1,0,29,10,4,1
1962.0,-7438.0,0,1,1,0,36,14,1,0
29970.0,21100.0,1,1,0,0,28,16,2,1
80490.0,14248.0,1,1,1,1,43,14,4,1
15000.0,400.0,0,1,1,1,47,10,6,1
17736.0,-450.0,0,1,0,0,36,12,3,0
59937.0,15400.0,0,1,0,1,41,14,4,1
14592.0,900.0,0,1,1,1,44,13,2,0
13326.0,3549.0,0,1,1,1,31,15,5,1
14430.0,-4500.0,0,1,0,0,27,12,1,0
42660.0,1449.0,0,1,0,1,33,12,3,1
48663.0,14000.0,0,1,1,1,45,12,4,1
48828.0,62500.0,1,1,0,1,61,12,2,1
59340.0,21299.0,1,1,1,1,63,12,2,1
47547.0,-200.0,1,1,0,1,34,12,4,1
40860.0,9900.0,0,1,1,0,35,16,3,0
39453.0,480.0,1,1,0,1,32,12,3,1
36201.0,4899.0,0,1,1,1,27,12,5,1
62700.0,44500.0,0,1,1,0,40,17,8,1
34854.0,22749.0,0,1,1,1,35,12,2,1
101826.0,46603.0,1,1,1,1,54,12,7,1
88689.0,7249.0,1,1,1,1,54,12,3,1
50367.0,4420.0,0,1,1,1,29,12,4,1
34752.0,-4384.0,0,1,0,1,43,16,1,0
37626.0,500.0,0,1,0,1,27,17,2,1
10650.0,334.0,0,1,1,0,44,12,2,0
33084.0,18000.0,0,1,1,1,34,14,4,1
58095.0,125170.0,1,1,1,0,31,14,1,0
29289.0,39036.0,0,1,1,1,42,14,3,0
57360.0,-1456.0,0,1,0,1,28,15,2,1
27405.0,2300.0,0,1,0,1,32,13,2,0
38862.0,-2667.0,0,1,1,1,44,14,3,1
80400.0,50700.0,1,1,1,1,42,18,4,1
25752.0,20150.0,0,1,1,1,33,12,1,0
48363.0,-290.0,0,1,1,1,30,17,4,1
16866.0,945.0,0,1,0,1,43,15,1,0
19644.0,-200.0,0,1,0,1,37,14,3,0
23670.0,15500.0,0,1,1,1,49,12,5,1
78450.0,36998.0,0,1,1,1,37,12,3,1
28350.0,124000.0,1,1,1,1,41,14,4,1
25275.0,106150.0,1,1,1,0,25,16,1,0
39126.0,5999.0,0,1,0,1,31,16,3,1
70071.0,17900.0,0,1,1,0,28,16,2,1
33954.0,12452.0,1,1,1,1,43,16,5,1
25950.0,1855.0,0,1,1,0,30,13,3,1
51252.0,-4569.0,1,1,1,1,42,17,5,1
49410.0,3900.0,0,1,0,0,31,14,4,1
85860.0,34900.0,1,1,1,1,54,16,6,1
18378.0,-1700.0,0,1,0,0,26,13,4,0
25257.0,2760.0,0,1,1,0,42,16,1,0
39450.0,-601.0,0,1,1,1,36,12,5,1
23481.0,6442.0,0,1,0,0,31,14,2,0
37068.0,12950.0,0,1,0,1,58,8,2,1
100287.0,259198.0,1,1,1,0,39,18,1,0
52248.0,2400.0,0,1,1,1,28,17,4,1
44736.0,6043.0,0,1,1,1,40,14,4,1
22011.0,7800.0,0,1,1,1,38,5,5,1
31434.0,-1050.0,0,1,1,0,31,18,1,0
102150.0,9000.0,0,1,1,1,59,13,4,1
43314.0,4500.0,0,1,0,0,30,16,2,1
28131.0,4339.0,0,1,0,0,38,16,3,0
24924.0,-1300.0,0,1,1,1,35,9,3,1
60069.0,62149.0,1,1,1,1,49,12,4,1
20640.0,8200.0,0,1,1,1,32,12,1,0
33738.0,-13670.0,0,1,1,0,55,17,2,1
45027.0,-3751.0,0,1,0,1,38,14,5,1
26646.0,62679.0,0,1,1,0,28,16,1,0
26844.0,2329.0,1,1,0,1,44,12,2,1
38604.0,7196.0,1,1,1,1,26,16,2,1
20646.0,3300.0,0,1,1,0,44,12,1,0
38889.0,35450.0,1,1,1,1,28,16,1,0
20922.0,5866.0,1,1,1,0,31,16,1,0
32712.0,12049.0,0,1,1,1,43,14,4,1
59748.0,9400.0,0,1,1,0,30,16,1,0
37815.0,-2950.0,0,1,0,1,39,11,1,0
30450.0,2000.0,1,1,0,0,36,12,2,1
92931.0,52400.0,1,1,0,1,47,16,4,1
14556.0,100.0,0,1,0,0,35,15,4,0
36525.0,16170.0,0,1,1,0,46,12,2,0
46029.0,9700.0,1,1,1,1,39,10,2,1
14640.0,0.0,0,1,0,0,60,10,1,0
40050.0,3500.0,0,1,0,1,41,18,2,0
30900.0,47300.0,0,1,1,1,53,12,2,0
59046.0,9000.0,0,1,1,1,36,12,2,1
87735.0,188700.0,1,1,1,1,55,1,2,1
33921.0,20084.0,1,1,1,0,38,16,4,1
33690.0,7500.0,0,1,1,0,35,12,3,1
20430.0,8500.0,0,1,1,1,30,14,1,0
47691.0,40050.0,1,1,1,1,32,14,2,1
14181.0,2312.0,0,1,1,1,60,12,1,0
47316.0,24566.0,1,1,1,1,38,12,4,1
43317.0,373556.0,1,1,1,1,59,16,1,0
25689.0,3749.0,1,1,1,0,27,13,2,1
36294.0,10150.0,1,1,1,1,29,14,4,1
69714.0,46232.0,1,1,1,1,38,12,3,1
21156.0,-5830.0,0,1,0,1,42,12,6,1
