A,Y,W,Z,X_year,X_afam,X_density,law_binary
451,2.509599262378372,5.1480757032174935,9.392326872645102,1991,10.60981,0.1182116,0.0
473,2.4336133554004498,5.145166187053862,9.408219447217265,1992,10.70237,0.1195768,0.0
486,2.424802725718295,5.238036435663107,9.41480169211601,1993,10.7728,0.1207036,0.0
488,2.3608540011180215,5.231643233280044,9.438112395368593,1994,10.80368,0.1217647,0.0
494,2.186051276738094,5.17558460116574,9.452214603707732,1995,10.86079,0.1228768,0.0
515,2.302585092994046,5.153291594497779,9.469383743763109,1996,10.90345,0.124173,0.0
532,2.2407096892759584,5.177279038170981,9.494049060984741,1997,10.91852,0.1258698,1.0
536,2.1972245773362196,5.049214776063731,9.530682500767133,1998,10.94597,0.1275141,1.0
550,2.028148247292285,5.005287687769661,9.552277648028454,1999,11.00561,0.1290471,1.0
70,1.0986122886681098,2.9391619220655967,9.253595244646938,1977,2.339211,0.0090643,0.0
76,1.0647107369924282,2.8273136219290276,9.326096465884495,1978,2.423829,0.0090656,0.0
74,1.0986122886681098,3.0587070727153796,9.323113545872433,1979,2.491668,0.0090624,0.0
77,0.5306282510621704,3.0492730404820207,9.194686283580495,1980,2.524423,0.0090959,0.0
88,1.0296194171811581,2.9338568698359038,9.245639945963115,1981,2.544488,0.009079,0.0
97,1.308332819650179,2.89591193827178,9.233400433167214,1982,2.514136,0.0090928,0.0
109,1.1314021114911006,2.8273136219290276,9.229750765496005,1983,2.519391,0.009124,0.0
115,1.0296194171811581,2.766319109226186,9.318622415811493,1984,2.550775,0.00918,0.0
127,1.0296194171811581,2.89591193827178,9.311026077717347,1985,2.593929,0.0091953,0.0
146,1.6094379124341003,2.8449093838194073,9.337040862018116,1986,2.641168,0.0091634,1.0
160,1.0296194171811581,2.5877640352277083,9.358097226224032,1987,2.69524,0.0091642,1.0
160,1.410986973710262,2.580216829592325,9.361041394285234,1988,2.758011,0.009192,1.0
143,0.832909122935104,2.5416019934645457,9.380833919515043,1989,2.84502,0.0091728,1.0
175,1.0986122886681098,2.5952547069568657,9.423381868927795,1990,2.934257,0.009179,1.0
187,0.9932517730102833,2.9856819377004897,9.425410621715049,1991,2.979279,0.0092419,1.0
191,0.4700036292457356,2.884800712846709,9.453824445111056,1992,3.0501,0.0093375,1.0
208,1.4816045409242156,2.772588722239781,9.456597924675831,1993,3.075289,0.0094371,1.0
216,0.8754687373538999,2.9806186357439426,9.486220575535656,1994,3.10855,0.0095264,1.0
236,1.0296194171811581,3.292126286607793,9.47128747890396,1995,3.149601,0.0095951,1.0
252,0.7884573603642702,2.990719731730447,9.532667319770145,1996,3.297938,0.0096274,1.0
284,0.8754687373538999,3.190476350346503,9.535362303344888,1997,3.394381,0.0096294,1.0
303,0.8754687373538999,3.054001181677967,9.584514999352699,1998,3.438749,0.0096286,1.0
329,1.252762968495368,2.714694743820879,9.61417214692167,1999,3.544923,0.0096595,1.0
114,2.4069451083182885,4.9890711161804155,9.214586345060972,1977,5.27952,0.10702,0.0
127,2.341805806147327,5.0330488889331555,9.262606393111634,1978,5.289421,0.1085538,0.0
134,2.379546134130174,5.118592435601348,9.254634730855358,1979,5.319052,0.1103483,0.0
151,2.468099531471619,5.201806466167193,9.216190228154202,1980,5.422877,0.1117787,0.0
153,2.3702437414678603,5.1515559851526325,9.218290684323062,1981,5.456529,0.1124448,0.0
171,2.3702437414678603,5.174453379325651,9.210964177369135,1982,5.47849,0.1128913,0.0
173,2.2823823856765264,5.157905212831292,9.237663667625073,1983,5.497006,0.1132245,0.0
187,2.2407096892759584,5.122772794033106,9.304234094532971,1984,5.51283,0.1138802,0.0
154,2.302585092994046,5.203457085524077,9.336243241265189,1985,5.548528,0.1145739,0.0
149,2.4336133554004498,5.340897814083155,9.376994838341053,1986,5.570521,0.1151431,0.0
157,2.312535423847214,5.271973391208435,9.409124835074582,1987,5.6088,0.1162175,0.0
156,2.341805806147327,5.162497643405501,9.437891794337405,1988,5.648223,0.1171774,0.0
157,2.2407096892759584,5.083885755835849,9.453682550599588,1989,5.677438,0.1179556,0.0
213,2.4423470353692043,5.258536496536192,9.458652520143255,1990,5.716466,0.1186469,0.0
207,2.4849066497880004,5.36550861608836,9.45686367445522,1991,5.761827,0.1200118,0.0
227,2.4336133554004498,5.389984555073861,9.501321994919246,1992,5.822478,0.12164,0.0
234,2.4159137783010487,5.3986150878634005,9.518012554148216,1993,5.891873,0.1233786,0.0
250,2.33214389523559,5.339459309879212,9.540270541580293,1994,5.952993,0.1252551,0.0
276,2.451005098112319,5.4125385106380595,9.565087458791986,1995,5.998587,0.1271511,1.0
287,2.3513752571634776,5.414766179191283,9.564985757754373,1996,6.064974,0.1289077,1.0
292,2.3513752571634776,5.3706380281276624,9.580969008748827,1997,6.108415,0.1304812,1.0
309,2.2512917986064953,5.187385805840755,9.617706338973493,1998,6.169424,0.1317972,1.0
325,2.0918640616783932,5.061328408411774,9.634214980567096,1999,6.246919,0.1330309,1.0
167,2.6602595372658615,5.0330488889331555,9.34788071799781,1977,4.556185,0.0503294,0.0
176,2.7212954278522306,5.108366782589591,9.400178607623793,1978,4.580187,0.051502,0.0
189,2.8735646395797834,5.261653382176445,9.413411003468479,1979,4.601943,0.052982,0.0
196,2.884800712846709,5.344723739362192,9.395907489568454,1980,4.744435,0.0547224,0.0
210,2.8678989020441064,5.269403356383394,9.43232645368082,1981,4.805927,0.05628,0.0
210,2.8390784635086144,5.3981627015177525,9.420986150460411,1982,4.883739,0.058513,0.0
237,2.7212954278522306,5.248601774302104,9.417679691745425,1983,4.936255,0.060117,0.0
221,2.6461747973841225,5.190175207928333,9.460924756061884,1984,4.970795,0.0610918,0.0
226,2.6390573296152584,5.270432163058501,9.483910842483315,1985,5.008519,0.0621056,0.0
226,2.6741486494265287,5.484381909620826,9.463197276695087,1986,5.036673,0.0632062,0.0
228,2.5416019934645457,5.428028973069694,9.44976821162166,1987,5.067045,0.0634379,0.0
231,2.5726122302071057,5.460436216024472,9.46527789558009,1988,5.099752,0.0636105,0.0
240,2.5572273113676265,5.4120923808068815,9.481006236457254,1989,5.170434,0.0641437,0.0
257,2.714694743820879,5.5675808534758,9.495820020872763,1990,5.237154,0.0650775,0.0
290,2.791165107812717,5.661222860237405,9.49315938891822,1991,5.293086,0.0662046,0.0
297,2.617395832834079,5.535363823031238,9.517432347559279,1992,5.372058,0.0673904,0.0
344,2.5572273113676265,5.417876601605676,9.52225787935782,1993,5.464688,0.0687125,0.0
385,2.4849066497880004,5.326904823399949,9.535136131668061,1994,5.533391,0.0700166,0.0
637,2.302585092994046,5.1973914479580765,9.552439604462528,1995,5.657364,0.07132,0.0
677,2.163323025660538,5.150397236471415,9.569740598955269,1996,5.734717,0.0725667,0.0
686,2.0541237336955462,5.062595033026967,9.618906666431242,1997,5.807885,0.0738999,1.0
717,2.0541237336955462,4.984291318756654,9.665263357791407,1998,5.868867,0.0752628,1.0
724,1.9600947840472698,4.995183189537334,9.683322685533762,1999,5.940265,0.0765295,1.0
60,1.5040773967762742,4.2456340097683265,9.249967733206157,1977,1.209236,0.0160728,0.0
64,1.547562508716013,4.212127597878484,9.283558305305691,1978,1.228289,0.0166575,0.0
69,1.7578579175523736,4.365643155423357,9.276445477878807,1979,1.245143,0.0172997,0.0
68,1.5686159179138452,4.396915247167632,9.233468835093047,1980,1.29119,0.0179425,0.0
64,1.4586150226995167,4.4520190064939165,9.228459229586276,1981,1.307978,0.0184649,0.0
73,1.4816045409242156,4.471638793363569,9.222448768569075,1982,1.328164,0.0189869,0.0
77,1.5040773967762742,4.178992036282385,9.24319470884713,1983,1.343939,0.0194332,0.0
77,1.33500106673234,4.07753744390572,9.284840053116207,1984,1.37018,0.019767,0.0
84,1.3862943611198906,4.028916756899646,9.302956015685645,1985,1.400931,0.0200176,0.0
98,1.4350845252893227,4.087655574071304,9.317797388439592,1986,1.434355,0.0202605,0.0
108,1.4586150226995167,3.9852734671677386,9.31330572151237,1987,1.465037,0.0204466,1.0
110,1.33500106673234,4.009149716158869,9.312748032244533,1988,1.508317,0.0205837,1.0
115,1.2809338454620642,3.9815490680767565,9.325856840909795,1989,1.551528,0.0207848,1.0
137,1.3862943611198906,4.05871738457895,9.343817388122332,1990,1.612803,0.021051,1.0
142,1.3609765531356006,4.027135812528651,9.345674264121948,1991,1.655078,0.0215649,1.0
149,1.3862943611198906,4.041295341132285,9.359823604770984,1992,1.685371,0.022168,1.0
146,1.410986973710262,4.087655574071304,9.370361785275168,1993,1.705657,0.0228312,1.0
152,1.3609765531356006,4.168214410788556,9.395811962201245,1994,1.769082,0.0234938,1.0
157,1.589235205116581,4.220977213155467,9.420125495466705,1995,1.801673,0.0240577,1.0
174,1.4350845252893227,4.247065649239764,9.447183257444353,1996,1.826478,0.0246112,1.0
195,1.2237754316221157,4.239886867512759,9.483331052484962,1997,1.85911,0.0251363,1.0
205,1.410986973710262,4.204692619390966,9.519353315129793,1998,1.884162,0.0255642,1.0
205,1.1314021114911006,4.014579593753238,9.541085525835982,1999,1.921228,0.0259205,1.0
64,0.8754687373538999,3.459466289786131,9.226142852479617,1977,0.2482066,0.053084,1.0
57,1.4586150226995167,2.7343675094195836,9.282847992822022,1978,0.2658058,0.0537507,1.0
76,0.8754687373538999,3.3877743613300146,9.28501361290683,1979,0.2839493,0.0545346,1.0
62,1.1631508098056809,3.686376323895818,9.261196971026203,1980,0.2973519,0.0552706,1.0
67,1.667706820558076,3.353406717825807,9.273393102373154,1981,0.3266066,0.0556028,1.0
76,1.1939224684724346,3.1822118404966093,9.270228722811648,1982,0.3467493,0.0559805,1.0
84,1.5260563034950492,3.3603753871419,9.302828391411333,1983,0.3678522,0.0564335,1.0
72,1.1939224684724346,3.1780538303479458,9.354876118983778,1984,0.3850696,0.0567948,1.0
74,1.4816045409242156,3.086486636822455,9.395444719879503,1985,0.4097889,0.0571583,1.0
82,1.0986122886681098,3.1441522786722644,9.440132174611456,1986,0.4295438,0.0575925,1.0
81,1.308332819650179,2.8791984572980396,9.484099468057547,1987,0.4481068,0.058263,1.0
91,1.0986122886681098,2.833213344056216,9.520679083390872,1988,0.4681992,0.0592867,1.0
98,1.0647107369924282,2.9444389791664403,9.55159757095527,1989,0.4891527,0.0601422,1.0
109,1.1939224684724346,2.5416019934645457,9.529441893233372,1990,0.5048483,0.0610364,1.0
117,1.1314021114911006,2.5494451709255714,9.496898813390983,1991,0.5153921,0.0613192,1.0
124,1.1314021114911006,2.2925347571405443,9.525080306389864,1992,0.5477842,0.0616407,1.0
151,1.5260563034950492,2.302585092994046,9.520239067455195,1993,0.6111456,0.0620612,1.0
154,0.6931471805599453,2.580216829592325,9.533337946005176,1994,0.6260148,0.0625905,1.0
168,1.1631508098056809,2.4765384001174837,9.54465241992614,1995,0.6446167,0.0630151,1.0
179,1.0647107369924282,2.797281334830153,9.55805771614115,1996,0.6746801,0.0633963,1.0
136,0.9162907318741551,2.667228206581955,9.582467907273719,1997,0.6939431,0.0636463,1.0
140,1.1631508098056809,2.3513752571634776,9.62640972250328,1998,0.6991444,0.0638533,1.0
188,1.3609765531356006,2.4765384001174837,9.64577261318698,1999,0.7105804,0.064195,1.0
126,2.302585092994046,4.533674184283021,9.377941614613427,1977,7.212072,0.1305458,0.0
142,2.2823823856765264,4.585987366571318,9.41622544889089,1978,7.282593,0.1324846,0.0
157,2.2617630984737906,4.72384171570559,9.420774702197004,1979,7.350001,0.1334325,0.0
158,2.2617630984737906,4.796616650559047,9.41766181122146,1980,7.455739,0.1352089,0.0
161,2.2617630984737906,4.8993312245375815,9.423509544148066,1981,7.595535,0.1371173,0.0
165,2.128231705849268,4.81380905109942,9.430471390165684,1982,7.635979,0.1383431,0.0
177,2.0794415416798357,4.7140245909001735,9.467846701917901,1983,7.699036,0.1401536,0.0
177,2.163323025660538,4.637637376125593,9.526083523700446,1984,7.744026,0.1421484,0.0
185,2.0918640616783932,4.617098756853365,9.557882538773617,1985,7.753279,0.1439441,0.0
204,2.0918640616783932,4.670021158307708,9.59970523052144,1986,7.78455,0.1463755,0.0
215,2.128231705849268,4.6709579265260945,9.62912701971194,1987,7.824243,0.1494123,0.0
217,2.174751721484161,4.7318028369214575,9.656637074558523,1988,7.84976,0.1520479,0.0
230,2.186051276738094,4.677490847567717,9.673088997209664,1989,7.874146,0.1541465,0.0
263,2.2823823856765264,4.822697998516666,9.65828753594,1990,7.940564,0.1569151,0.0
279,2.33214389523559,4.931592086755803,9.643372007802153,1991,8.047801,0.1586912,0.0
311,2.2823823856765264,4.933034048072704,9.654779367906968,1992,8.207335,0.161203,0.0
327,2.2300144001592104,4.962844630259907,9.660880816308653,1993,8.324735,0.1632607,0.0
346,2.272125885509337,4.896346147694128,9.676175951960364,1994,8.430079,0.1650783,0.0
406,2.151762203259462,4.888090941338162,9.680045206587247,1995,8.545758,0.1667102,0.0
410,2.1400661634962708,4.817050545023591,9.692169429416392,1996,8.667809,0.168329,1.0
404,2.1041341542702074,4.832305758571839,9.718411405339165,1997,8.791426,0.1700308,1.0
407,1.9740810260220096,4.669083511731744,9.760451706783046,1998,8.892635,0.1714537,1.0
399,1.9021075263969205,4.625952725170619,9.78795379784962,1999,9.045802,0.1735672,1.0
109,1.667706820558076,4.674696248636701,9.463183298175412,1977,2.462494,0.056723,1.0
118,1.7227665977411035,4.836281906951478,9.516378437618123,1978,2.554028,0.0584208,1.0
112,1.7578579175523736,4.801558999993482,9.523176901571231,1979,2.639416,0.060352,1.0
113,1.8718021769015913,4.91338990965742,9.487579607313496,1980,2.790565,0.062466,1.0
106,1.8082887711792655,4.875197323201151,9.47628974073207,1981,2.906936,0.0636847,1.0
125,1.6863989535702288,4.778282803696737,9.459525089587963,1982,3.004598,0.0642983,1.0
148,1.7749523509116738,4.667205576907544,9.482274087459825,1983,3.077551,0.064655,1.0
155,1.7227665977411035,4.800736969532067,9.506521723013817,1984,3.167497,0.0653072,1.0
156,1.824549292051046,4.890349128221754,9.52137684493866,1985,3.257087,0.0661559,1.0
156,1.791759469228055,4.91338990965742,9.554674480080116,1986,3.351231,0.0669472,1.0
147,1.8870696490323797,4.958639998977875,9.567742051778426,1987,3.447744,0.0681375,1.0
134,1.9021075263969205,4.989752083179832,9.584819673489562,1988,3.552496,0.0697613,1.0
124,1.6863989535702288,4.9494688588587685,9.615339371472604,1989,3.653314,0.0713614,1.0
142,1.7749523509116738,4.875197323201151,9.633043383377332,1990,3.758239,0.0736052,1.0
162,1.6486586255873816,4.987025428457122,9.634275847767645,1991,3.841731,0.0752973,1.0
182,1.791759469228055,4.9473404437239425,9.652591822303245,1992,3.94251,0.0771832,1.0
192,1.824549292051046,4.9279780604152466,9.644992044769298,1993,4.024598,0.0788157,1.0
196,1.8718021769015913,4.946629964120343,9.65097762421545,1994,4.122517,0.0801252,1.0
201,1.8082887711792655,4.895598484107897,9.656128790282242,1995,4.223274,0.081569,1.0
212,1.7227665977411035,4.787491742782046,9.683978015187396,1996,4.309975,0.0827545,1.0
225,1.667706820558076,4.795790545596741,9.7198675531303,1997,4.411963,0.0841685,1.0
233,1.589235205116581,4.758749273916392,9.767826465149337,1998,4.507359,0.085426,1.0
247,1.3862943611198906,4.623991940228679,9.807430293737772,1999,4.602491,0.0864552,1.0
71,1.9459101490553132,3.765840495250065,9.205542179037572,1977,1.234639,0.0792725,0.0
67,2.0541237336955462,3.856510295497887,9.234367397258799,1978,1.230221,0.0799084,0.0
63,2.0541237336955462,3.8044377947482086,9.229917483649547,1979,1.223904,0.0806874,0.0
66,2.0918640616783932,3.901972669574645,9.198363737555875,1980,1.234531,0.0809051,0.0
64,1.9459101490553132,3.9357395320454622,9.181749006616633,1981,1.244809,0.0810197,0.0
80,1.824549292051046,3.927896354584436,9.184206641474038,1982,1.245944,0.0808328,0.0
77,1.7749523509116738,3.8110970868381857,9.172326929777967,1983,1.249316,0.0806445,0.0
83,1.6863989535702288,3.66612246699132,9.209430157856966,1984,1.247963,0.0799246,0.0
82,1.5686159179138452,3.653252276470785,9.223033472648439,1985,1.251974,0.0790592,0.0
89,1.9315214116032138,3.7376696182833684,9.251653126054265,1986,1.256514,0.0780443,0.0
77,1.7578579175523736,3.4719664525503626,9.257333684679255,1987,1.260243,0.0770172,0.0
77,1.7749523509116738,3.5610460826040513,9.278105556830871,1988,1.263297,0.0758825,0.0
78,2.0149030205422647,3.7773481021015445,9.29328256438593,1989,1.269158,0.0749016,0.0
84,1.9021075263969205,3.6609942506244004,9.315618884271826,1990,1.286095,0.0744169,1.0
85,1.9740810260220096,3.7909846770510898,9.317048079763046,1991,1.298623,0.0746549,1.0
83,1.9878743481543455,3.7954891891721947,9.345289009834069,1992,1.318277,0.0749559,1.0
92,2.066862759472976,3.784189633918261,9.352173212040002,1993,1.340672,0.0754008,1.0
98,1.8562979903656263,3.770459441106359,9.367561191241446,1994,1.350461,0.0754967,1.0
106,1.7749523509116738,3.7773481021015445,9.36871924324749,1995,1.349255,0.0755827,1.0
136,1.5686159179138452,3.7232808808312687,9.37504176816002,1996,1.364884,0.0755172,1.0
149,1.62924053973028,3.7864597824528,9.39612010903274,1997,1.370906,0.0753763,1.0
174,1.667706820558076,3.6454498961866,9.421603226479139,1998,1.38876,0.0752143,1.0
192,1.6863989535702288,3.6270040503958487,9.434424281015446,1999,1.391588,0.0750167,1.0
71,1.33500106673234,3.9740583963475986,9.408744409600182,1977,1.592624,0.0849463,0.0
72,1.252762968495368,3.929862923556477,9.447085402364491,1978,1.636832,0.0853061,0.0
73,1.4816045409242156,4.119037174812473,9.452072480568393,1979,1.695498,0.08598,0.0
73,1.3609765531356006,4.272490747605575,9.416187193608502,1980,1.766834,0.0865771,0.0
85,1.4816045409242156,4.242764567340374,9.397946275318096,1981,1.830996,0.0868397,0.0
93,1.410986973710262,4.279440045898781,9.389652404692129,1982,1.891105,0.0868863,0.0
96,1.33500106673234,4.289088639014612,9.396570945266852,1983,1.946374,0.0867498,0.0
102,1.252762968495368,4.210645017918261,9.444822596880318,1984,1.995027,0.0870094,0.0
105,1.33500106673234,4.26549281841793,9.458876388487763,1985,2.057478,0.0872332,0.0
113,1.410986973710262,4.301358731606427,9.488636281901913,1986,2.114254,0.0873778,0.0
119,1.5040773967762742,4.210645017918261,9.508218042230437,1987,2.174812,0.0877876,0.0
126,1.3862943611198906,4.220977213155467,9.520926140788253,1988,2.242036,0.0886047,0.0
130,1.5260563034950492,4.333361462692601,9.539075612225618,1989,2.318033,0.0892326,0.0
138,1.7227665977411035,4.73356340075649,9.535240191444716,1990,2.387305,0.0902579,0.0
149,1.7578579175523736,4.787491742782046,9.523598081671434,1991,2.454108,0.091186,0.0
157,1.6863989535702288,4.794136285500715,9.554647549417357,1992,2.520563,0.0921427,0.0
176,1.6863989535702288,4.739701078945697,9.562494010199075,1993,2.585891,0.0930758,0.0
166,1.7047480922384253,4.735320870453137,9.587593230833258,1994,2.653202,0.0938157,0.0
187,1.667706820558076,4.664382045619937,9.59992945359114,1995,2.723085,0.0945797,0.0
201,1.6094379124341003,4.580877493419047,9.612987513342993,1996,2.797213,0.0952577,0.0
238,1.6094379124341003,4.623991940228679,9.641876654217084,1997,2.843218,0.0957439,0.0
283,1.5260563034950492,4.461299815568389,9.681948962582121,1998,2.879499,0.0961469,0.0
334,1.4816045409242156,4.450852825603734,9.70309937271823,1999,2.938665,0.0966684,0.0
87,1.8562979903656263,3.7062280924485496,9.50322563432701,1977,1.060353,0.0042525,0.0
98,2.0918640616783932,3.893859034800475,9.570790680249898,1978,1.072129,0.0044533,0.0
102,2.312535423847214,3.765840495250065,9.582302469670202,1979,1.072455,0.0046745,0.0
95,1.9740810260220096,3.8155121050473024,9.561727962464769,1980,1.083543,0.0048891,0.0
113,1.8718021769015913,3.758871825933971,9.55509110424014,1981,1.073996,0.0050698,0.0
117,2.322387720290225,3.563882963939251,9.523399944380653,1982,1.077195,0.0052213,0.0
135,1.916922612182061,3.427514689979529,9.451245252869034,1983,1.089689,0.0052617,0.0
138,1.4586150226995167,3.1822118404966093,9.468139617195991,1984,1.113899,0.0052057,0.0
143,1.667706820558076,3.044522437723423,9.487145251670977,1985,1.140302,0.005152,0.0
148,1.840549633397487,3.1570004211501135,9.451766965228794,1986,1.172461,0.0051101,0.0
168,1.0986122886681098,3.044522437723423,9.429406823201754,1987,1.213082,0.0049177,0.0
190,1.252762968495368,2.7788192719904172,9.44177426325936,1988,1.273495,0.0047954,0.0
199,1.6863989535702288,2.89591193827178,9.484675012455167,1989,1.344308,0.0047261,0.0
216,1.7749523509116738,2.8273136219290276,9.526168841928374,1990,1.399203,0.0046692,0.0
237,1.4586150226995167,2.9014215940827497,9.53190054582869,1991,1.41194,0.0047139,0.0
237,1.5260563034950492,2.9444389791664403,9.538312297386009,1992,1.434764,0.0047731,0.0
226,1.4816045409242156,2.9014215940827497,9.545292882970596,1993,1.476442,0.0048302,0.0
238,1.4816045409242156,2.8678989020441064,9.552801780505346,1994,1.481319,0.0048914,0.0
254,1.1314021114911006,2.9391619220655967,9.551882591628305,1995,1.485849,0.0049271,1.0
289,1.4586150226995167,3.0633909220278057,9.549183367554825,1996,1.521814,0.004944,1.0
310,1.5040773967762742,2.928523523860541,9.60184042098384,1997,1.527818,0.0049434,1.0
326,1.7578579175523736,2.8449093838194073,9.630793266642126,1998,1.558396,0.0049436,1.0
327,1.1939224684724346,2.797281334830153,9.665615441544032,1999,1.613004,0.004939,1.0
