A,Y,W,W2,Z,X_crop,X_ea
0.0,1.0986122886681098,12.0,6.4,0.14942528735632185,1,274
0.0,3.258096538021482,15.0,6.3,0.14942528735632185,1,274
0.0,3.258096538021482,15.0,6.3,0.14942528735632185,1,274
0.0,1.0986122886681098,12.0,8.7,0.14942528735632185,1,274
0.0,1.0986122886681098,12.0,8.7,0.14942528735632185,1,274
0.0,1.0986122886681098,12.0,8.9,0.14942528735632185,1,274
0.0,1.0986122886681098,12.0,8.9,0.14942528735632185,1,274
0.0,3.258096538021482,12.0,7.7,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,7.8,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,7.8,0.14942528735632185,1,274
0.0,0.6931471805599453,15.0,6.9,0.14942528735632185,1,274
0.0,0.6931471805599453,15.0,6.9,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,6.7,0.14942528735632185,2,274
0.0,0.6931471805599453,13.0,6.7,0.14942528735632185,2,274
0.0,0.6931471805599453,13.0,3.3,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,3.3,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,3.6,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,3.6,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,3.6,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,3.6,0.14942528735632185,2,274
0.0,0.6931471805599453,13.0,3.6,0.14942528735632185,2,274
0.0,0.6931471805599453,13.0,3.6,0.14942528735632185,2,274
0.0,0.6931471805599453,14.0,8.1,0.14942528735632185,1,274
0.0,0.6931471805599453,14.0,8.1,0.14942528735632185,1,274
0.0,0.6931471805599453,14.0,8.1,0.14942528735632185,1,274
0.0,1.3862943611198906,14.0,8.1,0.14942528735632185,2,274
0.0,1.3862943611198906,14.0,8.1,0.14942528735632185,2,274
0.0,1.3862943611198906,14.0,8.1,0.14942528735632185,2,274
0.0,1.0986122886681098,15.0,7.9,0.14942528735632185,1,274
0.0,1.0986122886681098,15.0,7.9,0.14942528735632185,1,274
0.0,0.6931471805599453,15.0,7.8,0.14942528735632185,1,274
0.0,0.6931471805599453,15.0,7.8,0.14942528735632185,1,274
0.0,0.6931471805599453,15.0,7.8,0.14942528735632185,1,274
0.0,1.6094379124341003,15.0,7.8,0.14942528735632185,2,274
0.0,1.6094379124341003,15.0,7.8,0.14942528735632185,2,274
0.0,1.6094379124341003,15.0,7.8,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,6.6,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,6.6,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,6.6,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,6.6,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,6.6,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,6.6,0.14942528735632185,2,274
40.0,0.6931471805599453,12.0,7.0,0.14942528735632185,1,274
40.0,0.6931471805599453,12.0,7.0,0.14942528735632185,1,274
40.0,0.6931471805599453,12.0,7.0,0.14942528735632185,1,274
40.0,1.0986122886681098,12.0,7.0,0.14942528735632185,2,274
40.0,1.0986122886681098,12.0,7.0,0.14942528735632185,2,274
40.0,1.0986122886681098,12.0,7.0,0.14942528735632185,2,274
10.0,1.0986122886681098,16.0,9.4,0.14942528735632185,1,274
10.0,1.0986122886681098,16.0,9.4,0.14942528735632185,1,274
0.0,1.0986122886681098,14.0,4.2,0.14942528735632185,1,274
0.0,1.0986122886681098,12.0,8.1,0.14942528735632185,1,274
0.0,1.0986122886681098,14.0,4.2,0.14942528735632185,1,274
0.0,1.0986122886681098,12.0,8.1,0.14942528735632185,1,274
0.0,1.6094379124341003,13.0,4.4,0.14942528735632185,1,274
0.0,1.6094379124341003,13.0,4.4,0.14942528735632185,1,274
0.0,1.3862943611198906,13.0,4.4,0.14942528735632185,1,274
0.0,1.3862943611198906,13.0,4.4,0.14942528735632185,1,274
0.0,1.791759469228055,12.0,4.1,0.14942528735632185,2,274
0.0,1.791759469228055,12.0,4.1,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,8.1,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,8.1,0.14942528735632185,1,274
0.0,2.772588722239781,12.0,7.4,0.14942528735632185,2,274
0.0,2.772588722239781,13.0,8.4,0.14942528735632185,1,274
0.0,2.772588722239781,13.0,8.4,0.14942528735632185,1,274
0.0,2.772588722239781,13.0,8.4,0.14942528735632185,1,274
0.0,0.8109302162163288,13.0,8.4,0.14942528735632185,2,274
0.0,0.8109302162163288,13.0,8.4,0.14942528735632185,2,274
0.0,0.8109302162163288,13.0,8.4,0.14942528735632185,2,274
0.0,2.3978952727983707,12.0,6.9,0.14942528735632185,1,274
0.0,2.3978952727983707,12.0,6.9,0.14942528735632185,1,274
0.0,2.3978952727983707,12.0,6.9,0.14942528735632185,1,274
0.0,1.3862943611198906,12.0,6.9,0.14942528735632185,2,274
0.0,1.3862943611198906,12.0,6.9,0.14942528735632185,2,274
0.0,1.3862943611198906,12.0,6.9,0.14942528735632185,2,274
0.0,1.0986122886681098,12.0,6.5,0.14942528735632185,2,274
0.0,3.258096538021482,12.0,4.9,0.14942528735632185,1,274
0.0,3.258096538021482,12.0,4.9,0.14942528735632185,1,274
0.0,3.258096538021482,12.0,4.9,0.14942528735632185,1,274
0.0,0.6931471805599453,12.0,4.9,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,4.9,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,4.9,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,4.8,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,7.7,0.14942528735632185,2,274
0.0,0.6931471805599453,12.0,7.7,0.14942528735632185,2,274
0.0,2.772588722239781,11.0,8.5,0.14942528735632185,1,274
0.0,2.772588722239781,11.0,8.5,0.14942528735632185,1,274
0.0,2.772588722239781,11.0,8.5,0.14942528735632185,1,274
0.0,0.6931471805599453,11.0,8.5,0.14942528735632185,2,274
0.0,0.6931471805599453,11.0,8.5,0.14942528735632185,2,274
0.0,0.6931471805599453,11.0,8.5,0.14942528735632185,2,274
0.0,2.772588722239781,12.0,8.6,0.14942528735632185,1,274
0.0,2.772588722239781,12.0,8.6,0.14942528735632185,1,274
40.0,0.6931471805599453,12.0,4.6,0.14942528735632185,2,274
10.0,0.6931471805599453,12.0,4.6,0.14942528735632185,2,274
10.0,0.6931471805599453,12.0,8.5,0.14942528735632185,2,274
30.0,0.6931471805599453,12.0,8.5,0.14942528735632185,2,274
20.0,3.044522437723423,13.0,8.8,0.14942528735632185,1,274
0.0,3.044522437723423,13.0,8.8,0.14942528735632185,1,274
0.0,3.044522437723423,13.0,8.8,0.14942528735632185,1,274
20.0,0.6931471805599453,13.0,8.8,0.14942528735632185,2,274
0.0,0.6931471805599453,13.0,8.8,0.14942528735632185,2,274
0.0,0.6931471805599453,13.0,8.8,0.14942528735632185,2,274
0.0,1.6094379124341003,12.0,10.2,0.14942528735632185,2,274
0.0,1.6094379124341003,12.0,10.2,0.14942528735632185,2,274
0.0,1.9459101490553132,12.0,11.1,0.14942528735632185,1,274
0.0,1.9459101490553132,12.0,11.1,0.14942528735632185,1,274
50.0,0.6931471805599453,13.0,9.6,0.14942528735632185,1,274
0.0,0.6931471805599453,13.0,9.6,0.14942528735632185,1,274
10.0,1.3862943611198906,11.0,16.1,0.9789473684210527,2,275
50.0,1.3862943611198906,11.0,16.1,0.9789473684210527,2,275
20.0,0.6931471805599453,11.0,18.9,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,18.9,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,10.9,0.9789473684210527,1,275
30.0,0.6931471805599453,13.0,4.4,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,9.9,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,10.3,0.9789473684210527,2,275
50.0,0.6931471805599453,11.0,9.9,0.9789473684210527,2,275
50.0,0.6931471805599453,12.0,10.3,0.9789473684210527,2,275
30.0,0.6931471805599453,11.0,9.9,0.9789473684210527,2,275
30.0,0.6931471805599453,12.0,10.3,0.9789473684210527,2,275
85.0,0.6931471805599453,11.0,10.8,0.9789473684210527,2,275
30.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
30.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
50.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
50.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
20.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
20.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
85.0,0.6931471805599453,12.0,11.7,0.9789473684210527,2,275
85.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
30.0,0.6931471805599453,12.0,11.7,0.9789473684210527,2,275
30.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
60.0,0.6931471805599453,12.0,10.1,0.9789473684210527,2,275
20.0,0.6931471805599453,12.0,10.1,0.9789473684210527,2,275
85.0,0.6931471805599453,12.0,14.4,0.9789473684210527,1,275
85.0,0.6931471805599453,13.0,7.2,0.9789473684210527,1,275
50.0,0.6931471805599453,12.0,14.4,0.9789473684210527,1,275
50.0,0.6931471805599453,13.0,7.2,0.9789473684210527,1,275
30.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
30.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
50.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
50.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
20.0,0.6931471805599453,11.0,4.2,0.9789473684210527,2,275
20.0,0.6931471805599453,13.0,8.6,0.9789473684210527,2,275
85.0,0.6931471805599453,13.0,8.7,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,8.7,0.9789473684210527,2,275
90.0,0.6931471805599453,14.0,7.7,0.9789473684210527,2,275
30.0,0.6931471805599453,14.0,7.7,0.9789473684210527,2,275
90.0,0.6931471805599453,12.0,6.4,0.9789473684210527,1,275
70.0,0.6931471805599453,12.0,6.4,0.9789473684210527,1,275
30.0,0.6931471805599453,12.0,6.4,0.9789473684210527,1,275
90.0,0.6931471805599453,12.0,6.4,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,6.4,0.9789473684210527,2,275
30.0,0.6931471805599453,12.0,6.4,0.9789473684210527,2,275
60.0,0.6931471805599453,12.0,11.0,0.9789473684210527,2,275
50.0,0.6931471805599453,12.0,11.0,0.9789473684210527,2,275
50.0,0.6931471805599453,16.0,10.8,0.9789473684210527,2,275
30.0,0.6931471805599453,16.0,10.8,0.9789473684210527,2,275
0.0,1.0986122886681098,12.0,8.8,0.9789473684210527,1,275
0.0,1.0986122886681098,12.0,8.8,0.9789473684210527,1,275
70.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
90.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
90.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
50.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
50.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
60.0,0.6931471805599453,13.0,10.7,0.9789473684210527,2,275
60.0,0.6931471805599453,12.0,15.1,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,10.7,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,15.1,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,10.7,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,15.1,0.9789473684210527,2,275
50.0,0.6931471805599453,13.0,10.7,0.9789473684210527,2,275
50.0,0.6931471805599453,12.0,15.1,0.9789473684210527,2,275
50.0,1.0986122886681098,13.0,6.5,0.9789473684210527,2,275
50.0,1.0986122886681098,12.0,21.0,0.9789473684210527,2,275
30.0,1.0986122886681098,13.0,6.5,0.9789473684210527,2,275
30.0,1.0986122886681098,12.0,21.0,0.9789473684210527,2,275
50.0,1.0986122886681098,13.0,6.5,0.9789473684210527,2,275
50.0,1.0986122886681098,12.0,21.0,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
90.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
90.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
70.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
70.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
50.0,0.6931471805599453,11.0,11.0,0.9789473684210527,2,275
50.0,0.6931471805599453,13.0,7.5,0.9789473684210527,2,275
90.0,1.0986122886681098,16.0,14.1,0.9789473684210527,2,275
90.0,1.0986122886681098,13.0,10.5,0.9789473684210527,2,275
70.0,1.0986122886681098,16.0,14.1,0.9789473684210527,2,275
70.0,1.0986122886681098,13.0,10.5,0.9789473684210527,2,275
75.0,1.0986122886681098,16.0,14.1,0.9789473684210527,2,275
75.0,1.0986122886681098,13.0,10.5,0.9789473684210527,2,275
85.0,1.0986122886681098,16.0,14.1,0.9789473684210527,2,275
85.0,1.0986122886681098,13.0,10.5,0.9789473684210527,2,275
50.0,1.0986122886681098,13.0,12.0,0.9789473684210527,2,275
70.0,1.0986122886681098,13.0,12.0,0.9789473684210527,2,275
30.0,1.0986122886681098,14.0,8.2,0.9789473684210527,2,275
10.0,1.0986122886681098,14.0,8.2,0.9789473684210527,2,275
70.0,3.044522437723423,14.0,7.9,0.9789473684210527,1,275
30.0,3.044522437723423,14.0,7.9,0.9789473684210527,1,275
70.0,0.6931471805599453,14.0,7.9,0.9789473684210527,2,275
30.0,0.6931471805599453,14.0,7.9,0.9789473684210527,2,275
20.0,0.6931471805599453,13.0,4.4,0.9789473684210527,2,275
10.0,0.6931471805599453,13.0,4.4,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,6.1,0.9789473684210527,2,275
85.0,0.6931471805599453,12.0,6.1,0.9789473684210527,2,275
50.0,0.6931471805599453,14.0,11.9,0.9789473684210527,2,275
70.0,0.6931471805599453,14.0,11.9,0.9789473684210527,2,275
85.0,0.6931471805599453,11.0,12.2,0.9789473684210527,2,275
40.0,0.6931471805599453,11.0,12.2,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,16.8,0.9789473684210527,2,275
30.0,0.6931471805599453,12.0,16.8,0.9789473684210527,2,275
70.0,0.6931471805599453,12.0,7.8,0.9789473684210527,2,275
30.0,0.6931471805599453,12.0,7.8,0.9789473684210527,2,275
50.0,0.6931471805599453,12.0,6.8,0.9789473684210527,2,275
20.0,0.6931471805599453,12.0,6.8,0.9789473684210527,2,275
85.0,0.6931471805599453,12.0,8.5,0.9789473684210527,2,275
50.0,0.6931471805599453,12.0,8.5,0.9789473684210527,2,275
60.0,0.6931471805599453,11.0,19.0,0.7909090909090909,1,276
50.0,0.6931471805599453,11.0,19.0,0.7909090909090909,1,276
60.0,3.4339872044851463,11.0,19.0,0.7909090909090909,2,276
50.0,3.4339872044851463,11.0,19.0,0.7909090909090909,2,276
70.0,2.3978952727983707,11.0,20.2,0.7909090909090909,1,276
40.0,2.3978952727983707,11.0,20.2,0.7909090909090909,1,276
70.0,3.044522437723423,11.0,20.2,0.7909090909090909,2,276
40.0,3.044522437723423,11.0,20.2,0.7909090909090909,2,276
30.0,0.6931471805599453,13.0,6.1,0.7909090909090909,2,276
10.0,0.6931471805599453,13.0,6.1,0.7909090909090909,2,276
10.0,0.6931471805599453,13.0,6.1,0.7909090909090909,2,276
60.0,0.6931471805599453,13.0,7.4,0.7909090909090909,2,276
40.0,0.6931471805599453,13.0,7.4,0.7909090909090909,2,276
10.0,0.6931471805599453,13.0,7.4,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,8.4,0.7909090909090909,2,276
10.0,0.6931471805599453,12.0,8.4,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,15.7,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,15.7,0.7909090909090909,2,276
0.0,0.6931471805599453,12.0,15.7,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,15.7,0.7909090909090909,2,276
60.0,0.6931471805599453,11.0,17.4,0.7909090909090909,2,276
30.0,0.6931471805599453,11.0,17.4,0.7909090909090909,2,276
50.0,3.258096538021482,11.0,18.6,0.7909090909090909,2,276
30.0,3.258096538021482,11.0,18.1,0.7909090909090909,1,276
30.0,3.258096538021482,11.0,18.1,0.7909090909090909,1,276
30.0,2.772588722239781,11.0,18.1,0.7909090909090909,2,276
30.0,2.772588722239781,11.0,18.1,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,11.3,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,11.3,0.7909090909090909,2,276
0.0,0.6931471805599453,12.0,11.3,0.7909090909090909,2,276
30.0,0.6931471805599453,12.0,11.3,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,11.3,0.7909090909090909,2,276
40.0,0.6931471805599453,11.0,21.4,0.7909090909090909,2,276
70.0,3.258096538021482,14.0,5.9,0.7909090909090909,1,276
50.0,3.258096538021482,14.0,5.9,0.7909090909090909,1,276
0.0,3.258096538021482,14.0,5.9,0.7909090909090909,1,276
30.0,3.258096538021482,14.0,5.9,0.7909090909090909,1,276
20.0,3.258096538021482,14.0,5.9,0.7909090909090909,1,276
70.0,0.6931471805599453,14.0,5.9,0.7909090909090909,2,276
50.0,0.6931471805599453,14.0,5.9,0.7909090909090909,2,276
0.0,0.6931471805599453,14.0,5.9,0.7909090909090909,2,276
30.0,0.6931471805599453,14.0,5.9,0.7909090909090909,2,276
20.0,0.6931471805599453,14.0,5.9,0.7909090909090909,2,276
50.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
30.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
0.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
10.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
50.0,0.6931471805599453,14.0,6.2,0.7909090909090909,2,276
100.0,0.6931471805599453,14.0,6.2,0.7909090909090909,2,276
40.0,2.3978952727983707,13.0,7.2,0.7909090909090909,2,276
0.0,2.3978952727983707,13.0,7.2,0.7909090909090909,2,276
60.0,0.6931471805599453,12.0,4.8,0.7909090909090909,2,276
0.0,0.6931471805599453,12.0,4.8,0.7909090909090909,2,276
0.0,0.6931471805599453,12.0,4.8,0.7909090909090909,2,276
40.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
30.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
0.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
0.0,0.6931471805599453,15.0,6.0,0.7909090909090909,2,276
60.0,0.6931471805599453,19.0,2.3,0.7909090909090909,2,276
70.0,1.0986122886681098,12.0,2.2,0.7909090909090909,2,276
0.0,1.0986122886681098,12.0,2.2,0.7909090909090909,2,276
50.0,1.791759469228055,13.0,7.2,0.7909090909090909,2,276
40.0,1.791759469228055,13.0,7.2,0.7909090909090909,2,276
50.0,1.6094379124341003,15.0,4.2,0.7909090909090909,1,276
50.0,1.6094379124341003,11.0,8.8,0.7909090909090909,1,276
40.0,1.6094379124341003,15.0,4.2,0.7909090909090909,1,276
40.0,1.6094379124341003,11.0,8.8,0.7909090909090909,1,276
70.0,1.0986122886681098,12.0,15.3,0.7909090909090909,2,276
30.0,1.0986122886681098,12.0,15.3,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,28.2,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,28.2,0.7909090909090909,2,276
60.0,2.772588722239781,11.0,24.7,0.7909090909090909,2,276
50.0,2.772588722239781,11.0,24.7,0.7909090909090909,2,276
30.0,0.6931471805599453,12.0,9.1,0.7909090909090909,2,276
10.0,0.6931471805599453,12.0,9.1,0.7909090909090909,2,276
10.0,0.6931471805599453,12.0,9.1,0.7909090909090909,2,276
30.0,0.6931471805599453,13.0,6.0,0.7909090909090909,2,276
40.0,0.6931471805599453,13.0,6.0,0.7909090909090909,2,276
20.0,0.6931471805599453,13.0,6.0,0.7909090909090909,2,276
30.0,0.6931471805599453,13.0,6.1,0.7909090909090909,2,276
40.0,0.6931471805599453,13.0,6.1,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,20.7,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,21.8,0.7909090909090909,1,276
50.0,0.6931471805599453,12.0,21.8,0.7909090909090909,1,276
50.0,0.6931471805599453,12.0,21.8,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,21.8,0.7909090909090909,2,276
30.0,2.772588722239781,12.0,17.9,0.7909090909090909,2,276
20.0,2.772588722239781,12.0,22.6,0.7909090909090909,2,276
10.0,2.772588722239781,12.0,22.6,0.7909090909090909,2,276
30.0,0.6931471805599453,12.0,20.3,0.7909090909090909,2,276
30.0,1.3862943611198906,11.0,26.4,0.7909090909090909,2,276
40.0,1.3862943611198906,11.0,26.4,0.7909090909090909,2,276
50.0,0.6931471805599453,14.0,8.6,0.7909090909090909,2,276
40.0,0.6931471805599453,14.0,8.6,0.7909090909090909,2,276
10.0,0.6931471805599453,14.0,8.6,0.7909090909090909,2,276
20.0,0.6931471805599453,14.0,8.6,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,8.1,0.7909090909090909,2,276
30.0,0.6931471805599453,12.0,8.1,0.7909090909090909,2,276
0.0,0.6931471805599453,12.0,8.1,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,8.1,0.7909090909090909,2,276
70.0,0.6931471805599453,13.0,9.4,0.7909090909090909,1,276
30.0,0.6931471805599453,13.0,9.4,0.7909090909090909,1,276
50.0,0.6931471805599453,13.0,9.4,0.7909090909090909,1,276
70.0,1.3862943611198906,13.0,9.4,0.7909090909090909,2,276
30.0,1.3862943611198906,13.0,9.4,0.7909090909090909,2,276
50.0,1.3862943611198906,13.0,9.4,0.7909090909090909,2,276
60.0,0.6931471805599453,12.0,9.3,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,9.3,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,9.3,0.7909090909090909,2,276
30.0,0.6931471805599453,12.0,9.3,0.7909090909090909,2,276
40.0,2.3978952727983707,12.0,9.4,0.7909090909090909,2,276
20.0,2.3978952727983707,12.0,9.4,0.7909090909090909,2,276
50.0,0.6931471805599453,13.0,9.8,0.7909090909090909,2,276
70.0,0.6931471805599453,13.0,9.8,0.7909090909090909,2,276
20.0,0.6931471805599453,13.0,9.8,0.7909090909090909,2,276
60.0,0.6931471805599453,12.0,12.0,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,13.9,0.7909090909090909,2,276
10.0,0.6931471805599453,12.0,13.9,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,14.2,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,12.1,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,12.1,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,12.1,0.7909090909090909,2,276
50.0,0.6931471805599453,12.0,13.9,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,13.9,0.7909090909090909,2,276
50.0,1.0986122886681098,14.0,10.8,0.7909090909090909,2,276
0.0,1.0986122886681098,14.0,10.8,0.7909090909090909,2,276
40.0,0.6931471805599453,15.0,10.3,0.7909090909090909,2,276
30.0,0.6931471805599453,15.0,10.3,0.7909090909090909,2,276
0.0,0.6931471805599453,15.0,10.3,0.7909090909090909,2,276
0.0,0.6931471805599453,15.0,10.3,0.7909090909090909,2,276
40.0,0.6931471805599453,15.0,10.1,0.7909090909090909,2,276
50.0,0.6931471805599453,13.0,6.4,0.7909090909090909,2,276
40.0,0.6931471805599453,13.0,6.4,0.7909090909090909,2,276
30.0,0.6931471805599453,18.0,5.6,0.7909090909090909,2,276
30.0,2.772588722239781,13.0,16.4,0.7909090909090909,2,276
50.0,0.6931471805599453,13.0,14.4,0.7909090909090909,1,276
40.0,0.6931471805599453,13.0,14.4,0.7909090909090909,1,276
10.0,0.6931471805599453,13.0,14.4,0.7909090909090909,1,276
50.0,3.58351893845611,13.0,14.4,0.7909090909090909,2,276
40.0,3.58351893845611,13.0,14.4,0.7909090909090909,2,276
10.0,3.58351893845611,13.0,14.4,0.7909090909090909,2,276
40.0,0.6931471805599453,13.0,14.6,0.7909090909090909,2,276
20.0,0.6931471805599453,13.0,14.6,0.7909090909090909,2,276
30.0,0.6931471805599453,13.0,14.6,0.7909090909090909,2,276
30.0,2.772588722239781,13.0,12.6,0.7909090909090909,2,276
10.0,2.772588722239781,13.0,12.6,0.7909090909090909,2,276
50.0,2.772588722239781,13.0,12.8,0.7909090909090909,2,276
40.0,2.772588722239781,13.0,12.8,0.7909090909090909,2,276
20.0,2.772588722239781,13.0,12.8,0.7909090909090909,2,276
30.0,1.0986122886681098,11.0,27.2,0.7909090909090909,2,276
40.0,0.6931471805599453,15.0,16.7,0.7909090909090909,2,276
15.0,0.6931471805599453,15.0,16.7,0.7909090909090909,2,276
50.0,0.6931471805599453,13.0,25.0,0.7909090909090909,2,276
30.0,0.6931471805599453,11.0,27.2,0.7909090909090909,2,276
40.0,0.6931471805599453,11.0,27.2,0.7909090909090909,2,276
10.0,0.6931471805599453,11.0,27.2,0.7909090909090909,2,276
10.0,0.6931471805599453,12.0,7.7,0.7909090909090909,2,276
10.0,1.0986122886681098,12.0,7.5,0.7909090909090909,2,276
30.0,1.0986122886681098,12.0,7.5,0.7909090909090909,2,276
20.0,1.0986122886681098,12.0,7.5,0.7909090909090909,2,276
20.0,0.6931471805599453,12.0,7.3,0.7909090909090909,2,276
40.0,0.6931471805599453,12.0,7.3,0.7909090909090909,2,276
30.0,0.6931471805599453,13.0,8.9,0.7909090909090909,2,276
20.0,0.6931471805599453,13.0,8.9,0.7909090909090909,2,276
40.0,1.3862943611198906,20.0,4.4,0.7909090909090909,2,276
30.0,1.3862943611198906,20.0,4.4,0.7909090909090909,2,276
20.0,1.3862943611198906,20.0,4.4,0.7909090909090909,2,276
0.0,1.3862943611198906,20.0,4.4,0.7909090909090909,2,276
50.0,1.0986122886681098,12.0,6.0,0.7909090909090909,2,276
30.0,1.0986122886681098,12.0,6.0,0.7909090909090909,2,276
0.0,1.0986122886681098,12.0,6.0,0.7909090909090909,2,276
40.0,0.9162907318741551,12.0,8.9,0.88,2,277
90.0,3.9318256327243257,12.0,9.5,0.88,1,277
60.0,3.9318256327243257,12.0,9.5,0.88,1,277
0.0,3.9318256327243257,12.0,9.5,0.88,1,277
20.0,3.9318256327243257,12.0,9.5,0.88,1,277
90.0,3.9318256327243257,12.0,9.5,0.88,2,277
60.0,3.9318256327243257,12.0,9.5,0.88,2,277
0.0,3.9318256327243257,12.0,9.5,0.88,2,277
20.0,3.9318256327243257,12.0,9.5,0.88,2,277
80.0,3.713572066704308,12.0,9.7,0.88,1,277
20.0,3.713572066704308,12.0,9.7,0.88,1,277
10.0,2.772588722239781,12.0,9.1,0.88,1,277
85.0,2.772588722239781,12.0,9.1,0.88,1,277
90.0,2.772588722239781,12.0,9.1,0.88,1,277
90.0,2.772588722239781,12.0,8.4,0.88,1,277
10.0,2.772588722239781,12.0,8.4,0.88,1,277
70.0,1.3862943611198906,12.0,8.9,0.88,2,277
80.0,1.3862943611198906,12.0,8.9,0.88,2,277
